"","x","y","cover","xm","ym","flow","progress","std_flow"
"97",380.533435240309,391.726014948148,0.999999958730768,380533.435240309,391726.014948148,9.42732872771716,0.716274547449134,0.257494367825029
"98",381.533435240309,391.726014948148,0.999999958730768,381533.435240309,391726.014948148,10.8301191641435,0.747052631607482,0.29580963687432
"99",382.533435240309,391.726014948148,0.999999958730768,382533.435240309,391726.014948148,12.5222622070874,0.781990287115519,0.342028169790365
"100",383.533435240309,391.726014948148,0.999999958730768,383533.435240309,391726.014948148,14.4640713777435,0.820513087642256,0.395065985620937
"101",384.533435240309,391.726014948148,0.999999958730768,384533.435240309,391726.014948148,16.6990022337574,0.860892828267832,0.456110012462813
"102",385.533435240309,391.726014948148,0.999999958730768,385533.435240309,391726.014948148,19.7695074568338,0.900918290466134,0.539976590594851
"103",386.533435240309,391.726014948148,0.907301549857948,386533.435240309,391726.014948148,20.954267641715,0.939639515513502,0.572336666671687
"104",387.533435240309,391.726014948148,0.0869841233943589,387533.435240309,391726.014948148,1.9387006356816,0.981788736062696,0.0529529105226924
"105",369.533435240309,390.726014948148,0.902222184988204,369533.435240309,390726.014948148,2.22347639685511,0.557175967002124,0.0607311642267003
"106",370.533435240309,390.726014948148,0.999999958730768,370533.435240309,390726.014948148,3.66268762670488,0.560008053968856,0.1000412165756
"107",371.533435240309,390.726014948148,0.999999958730768,371533.435240309,390726.014948148,4.28234664942074,0.56428378486035,0.116966340640934
"108",372.533435240309,390.726014948148,0.999999958730768,372533.435240309,390726.014948148,4.68622309214198,0.570212970392649,0.127997663754995
"109",373.533435240309,390.726014948148,0.999999958730768,373533.435240309,390726.014948148,5.06331462187282,0.578043420644219,0.138297394236944
"110",374.533435240309,390.726014948148,0.999999958730768,374533.435240309,390726.014948148,5.45945841661415,0.587947743604236,0.149117510829975
"111",375.533435240309,390.726014948148,0.999999958730768,375533.435240309,390726.014948148,5.8665214334918,0.600062376514593,0.160235870783594
"112",376.533435240309,390.726014948148,0.999999958730768,376533.435240309,390726.014948148,6.29973006775276,0.614515246054118,0.172068361899281
"113",377.533435240309,390.726014948148,0.999999958730768,377533.435240309,390726.014948148,6.93622311294174,0.631443232123288,0.18945328386706
"114",378.533435240309,390.726014948148,0.999999958730768,378533.435240309,390726.014948148,7.67327772952267,0.651002893157737,0.209584905244708
"115",379.533435240309,390.726014948148,0.999999958730768,379533.435240309,390726.014948148,8.51359725521587,0.673369364099825,0.232537063940864
"116",380.533435240309,390.726014948148,0.999999958730768,380533.435240309,390726.014948148,9.48050706335573,0.698709916906213,0.258946860075244
"117",381.533435240309,390.726014948148,0.999999958730768,381533.435240309,390726.014948148,10.5845626085032,0.727109354957554,0.289102601203231
"118",382.533435240309,390.726014948148,0.999999958730768,382533.435240309,390726.014948148,11.8028969674946,0.758426501793757,0.322379709133672
"119",383.533435240309,390.726014948148,0.999999958730768,383533.435240309,390726.014948148,13.087258327674,0.792115459058586,0.357460252737286
"120",384.533435240309,390.726014948148,0.999999958730768,384533.435240309,390726.014948148,14.4849189211144,0.827178998003273,0.395635407262638
"121",385.533435240309,390.726014948148,0.999999958730768,385533.435240309,390726.014948148,16.1574231413145,0.862500610629533,0.441317533059202
"122",386.533435240309,390.726014948148,0.999999958730768,386533.435240309,390726.014948148,18.8996287050485,0.897950751724385,0.516217062764149
"123",387.533435240309,390.726014948148,0.677460289502051,387533.435240309,390726.014948148,15.3737226056119,0.937388752586142,0.419911843299855
"124",369.533435240309,389.726014948148,0.983492022904102,369533.435240309,389726.014948148,2.77053259624271,0.543419849661754,0.0756732431861324
"125",370.533435240309,389.726014948148,0.999999958730768,370533.435240309,389726.014948148,4.03883542173335,0.545441553687753,0.110315170257184
"126",371.533435240309,389.726014948148,0.999999958730768,371533.435240309,389726.014948148,4.68614345453764,0.549019512201303,0.127995488564634
"127",372.533435240309,389.726014948148,0.999999958730768,372533.435240309,389726.014948148,5.13556221696653,0.554405585302297,0.140270736777852
"128",373.533435240309,389.726014948148,0.999999958730768,373533.435240309,389726.014948148,5.54383235862747,0.56182250647522,0.151422067665438
"129",374.533435240309,389.726014948148,0.999999958730768,374533.435240309,389726.014948148,5.95569145366764,0.57141040595149,0.162671425821218
"130",375.533435240309,389.726014948148,0.999999958730768,375533.435240309,389726.014948148,6.38450426546041,0.583257353292024,0.174383851162154
"131",376.533435240309,389.726014948148,0.999999958730768,376533.435240309,389726.014948148,6.82810894774293,0.597423030422945,0.186500295865384
"132",377.533435240309,389.726014948148,0.999999958730768,377533.435240309,389726.014948148,7.30572023504283,0.613953742644688,0.199545583670806
"133",378.533435240309,389.726014948148,0.999999958730768,378533.435240309,389726.014948148,7.90638313746096,0.632889331514134,0.215951855139771
"134",379.533435240309,389.726014948148,0.999999958730768,379533.435240309,389726.014948148,8.63904842274147,0.65425797211804,0.235963588039885
"135",380.533435240309,389.726014948148,0.999999958730768,380533.435240309,389726.014948148,9.452504476499,0.678052242385673,0.258182008375638
"136",381.533435240309,389.726014948148,0.999999958730768,381533.435240309,389726.014948148,10.3385613060314,0.704181302583031,0.28238341789122
"137",382.533435240309,389.726014948148,0.999999958730768,382533.435240309,389726.014948148,11.3109374229211,0.73240671911419,0.308942518643751
"138",383.533435240309,389.726014948148,0.999999958730768,383533.435240309,389726.014948148,12.3484406262023,0.762303457832267,0.337280475148851
"139",384.533435240309,389.726014948148,0.999999958730768,384533.435240309,389726.014948148,13.4296295598918,0.793338584135174,0.366811646599496
"140",385.533435240309,389.726014948148,0.999999958730768,385533.435240309,389726.014948148,14.8411414522935,0.825224335335816,0.405365130084473
"141",386.533435240309,389.726014948148,0.999999958730768,386533.435240309,389726.014948148,17.5616803801661,0.859029969038945,0.479672865775956
"142",387.533435240309,389.726014948148,0.999999958730768,387533.435240309,389726.014948148,25.6095477436164,0.901540744435732,0.699489165699669
"143",388.533435240309,389.726014948148,0.283809512096923,388533.435240309,389726.014948148,10.5623962800892,0.967761861577303,0.288497158782922
"144",369.533435240309,388.726014948148,0.996825355687179,369533.435240309,388726.014948148,3.08806620100532,0.528113001736731,0.0843462318113365
"145",370.533435240309,388.726014948148,0.999999958730768,370533.435240309,388726.014948148,4.39632391650815,0.529217096775579,0.120079471113282
"146",371.533435240309,388.726014948148,0.999999958730768,371533.435240309,388726.014948148,5.10409488757965,0.531876321012052,0.13941125045658
"147",372.533435240309,388.726014948148,0.999999958730768,372533.435240309,388726.014948148,5.61538604857997,0.536539855094896,0.153376457152855
"148",373.533435240309,388.726014948148,0.999999958730768,373533.435240309,388726.014948148,6.049098461254,0.54341967289702,0.16522270827498
"149",374.533435240309,388.726014948148,0.999999958730768,374533.435240309,388726.014948148,6.47158258191243,0.552609080358808,0.176762274222777
"150",375.533435240309,388.726014948148,0.999999958730768,375533.435240309,388726.014948148,6.89347578863673,0.56413152863169,0.188285700178611
"151",376.533435240309,388.726014948148,0.999999958730768,376533.435240309,388726.014948148,7.32433572709333,0.577965026528828,0.200054039936174
"152",377.533435240309,388.726014948148,0.999999958730768,377533.435240309,388726.014948148,7.77201102203117,0.594057986388676,0.212281667760585
"153",378.533435240309,388.726014948148,0.999999958730768,378533.435240309,388726.014948148,8.25686871320284,0.612337648336285,0.225524881005742
"154",379.533435240309,388.726014948148,0.999999958730768,379533.435240309,388726.014948148,8.80490825841536,0.632708076700459,0.240493818688239
"155",380.533435240309,388.726014948148,0.999999958730768,380533.435240309,388726.014948148,9.4645285599987,0.655035587473084,0.258510429487159
"156",381.533435240309,388.726014948148,0.999999958730768,381533.435240309,388726.014948148,10.193019876987,0.679123957725812,0.27840815625067
"157",382.533435240309,388.726014948148,0.999999958730768,382533.435240309,388726.014948148,10.9753908197497,0.704691931245943,0.299777530028743
"158",383.533435240309,388.726014948148,0.999999958730768,383533.435240309,388726.014948148,11.8447418969396,0.73138295142655,0.323522645162035
"159",384.533435240309,388.726014948148,0.999999958730768,384533.435240309,388726.014948148,12.8576611348846,0.758860055711117,0.351189124857987
"160",385.533435240309,388.726014948148,0.999999958730768,385533.435240309,388726.014948148,14.2266334069607,0.787077317365592,0.388580697799731
"161",386.533435240309,388.726014948148,0.999999958730768,386533.435240309,388726.014948148,16.8352383568921,0.816917537196176,0.459831112619038
"162",387.533435240309,388.726014948148,0.999999958730768,387533.435240309,388726.014948148,23.1456430284404,0.851093701121588,0.632191036469271
"163",388.533435240309,388.726014948148,0.819047585246153,388533.435240309,388726.014948148,26.3215480647197,0.893188246046373,0.718936463854733
"164",389.533435240309,388.726014948148,0.00571428547846153,389533.435240309,388726.014948148,0.198060479965537,0.966141285149252,0.00540974644597943
"165",369.533435240309,387.726014948148,0.946031706989743,369533.435240309,387726.014948148,3.1120576151837,0.511045401304242,0.0850015239100333
"166",370.533435240309,387.726014948148,0.999999958730768,370533.435240309,387726.014948148,4.74792679349225,0.511057949690933,0.129683014508167
"167",371.533435240309,387.726014948148,0.999999958730768,371533.435240309,387726.014948148,5.56417412101906,0.512616127129034,0.15197767460339
"168",372.533435240309,387.726014948148,0.999999958730768,372533.435240309,387726.014948148,6.13902023009607,0.516423045962877,0.167678796281503
"169",373.533435240309,387.726014948148,0.999999958730768,373533.435240309,387726.014948148,6.61177290696966,0.522693046142341,0.180591377902982
"170",374.533435240309,387.726014948148,0.999999958730768,374533.435240309,387726.014948148,7.02248259782293,0.531466892631949,0.191809341682578
"171",375.533435240309,387.726014948148,0.999999958730768,375533.435240309,387726.014948148,7.41753808754654,0.542689932749118,0.202599732738223
"172",376.533435240309,387.726014948148,0.999999958730768,376533.435240309,387726.014948148,7.81000594242362,0.55624439156373,0.213319446148248
"173",377.533435240309,387.726014948148,0.999999958730768,377533.435240309,387726.014948148,8.20165004830652,0.571972120091035,0.224016660000589
"174",378.533435240309,387.726014948148,0.999999958730768,378533.435240309,387726.014948148,8.610647368847,0.589689398770229,0.235187852767536
"175",379.533435240309,387.726014948148,0.999999958730768,379533.435240309,387726.014948148,9.05571753070543,0.60919099735814,0.24734432500644
"176",380.533435240309,387.726014948148,0.999999958730768,380533.435240309,387726.014948148,9.55334468641787,0.630243575296449,0.260936318409196
"177",381.533435240309,387.726014948148,0.999999958730768,381533.435240309,387726.014948148,10.114148716853,0.652572757241121,0.276253900246144
"178",382.533435240309,387.726014948148,0.999999958730768,382533.435240309,387726.014948148,10.7450631332987,0.675853408058394,0.293486449731423
"179",383.533435240309,387.726014948148,0.999999958730768,383533.435240309,387726.014948148,11.4553687645362,0.699717758511044,0.312887459790649
"180",384.533435240309,387.726014948148,0.999999958730768,384533.435240309,387726.014948148,12.2832954772311,0.723796252551425,0.335501126042048
"181",385.533435240309,387.726014948148,0.999999958730768,385533.435240309,387726.014948148,13.4031499468373,0.747787434807392,0.366088392810364
"182",386.533435240309,387.726014948148,0.999999958730768,386533.435240309,387726.014948148,15.2096831552798,0.771463976832644,0.415431333944385
"183",387.533435240309,387.726014948148,0.999999958730768,387533.435240309,387726.014948148,18.2642791592814,0.794330422990571,0.498863373892112
"184",388.533435240309,387.726014948148,0.999999958730768,388533.435240309,387726.014948148,22.9040078177966,0.816203034542184,0.62559110688094
"185",389.533435240309,387.726014948148,0.304761892184615,389533.435240309,387726.014948148,7.52014024346704,0.841512260401056,0.205402167875396
"186",369.533435240309,386.726014948148,0.839365044725128,369533.435240309,386726.014948148,2.92682665887276,0.491965852910522,0.0799421980527857
"187",370.533435240309,386.726014948148,0.999999958730768,370533.435240309,386726.014948148,5.19738108922989,0.490610960578278,0.141959233264276
"188",371.533435240309,386.726014948148,0.999999958730768,371533.435240309,386726.014948148,6.09303626763498,0.490924908384463,0.166422808325
"189",372.533435240309,386.726014948148,0.999999958730768,372533.435240309,386726.014948148,6.73248131061416,0.493793355119565,0.183888360005263
"190",373.533435240309,386.726014948148,0.999999958730768,373533.435240309,386726.014948148,7.23808019681689,0.499442966186951,0.197698090135183
"191",374.533435240309,386.726014948148,0.999999958730768,374533.435240309,386726.014948148,7.64050306741967,0.507864553535522,0.208689710949204
"192",375.533435240309,386.726014948148,0.999999958730768,375533.435240309,386726.014948148,7.99004433422094,0.51891043367919,0.218236944330292
"193",376.533435240309,386.726014948148,0.999999958730768,376533.435240309,386726.014948148,8.30551812112981,0.532346618021559,0.226853671896674
"194",377.533435240309,386.726014948148,0.999999958730768,377533.435240309,386726.014948148,8.61873715079933,0.547893513563226,0.235408813906139
"195",378.533435240309,386.726014948148,0.999999958730768,378533.435240309,386726.014948148,8.9281250778832,0.565252465003358,0.243859314678742
"196",379.533435240309,386.726014948148,0.999999958730768,379533.435240309,386726.014948148,9.25642479836292,0.584116234978205,0.252826364775713
"197",380.533435240309,386.726014948148,0.999999958730768,380533.435240309,386726.014948148,9.61801972479559,0.604166281461569,0.26270282709921
"198",381.533435240309,386.726014948148,0.999999958730768,381533.435240309,386726.014948148,10.0241390250088,0.625062293174025,0.273795410745146
"199",382.533435240309,386.726014948148,0.999999958730768,382533.435240309,386726.014948148,10.4808058633877,0.646430042774808,0.286268630068591
"200",383.533435240309,386.726014948148,0.999999958730768,383533.435240309,386726.014948148,10.9930700009303,0.667851265731289,0.300260412265403
"201",384.533435240309,386.726014948148,0.999999958730768,384533.435240309,386726.014948148,11.5946675681162,0.688849162171723,0.316692212802087
"202",385.533435240309,386.726014948148,0.999999958730768,385533.435240309,386726.014948148,12.3545670001096,0.708834410349248,0.337447808528422
"203",386.533435240309,386.726014948148,0.999999958730768,386533.435240309,386726.014948148,13.2862737222621,0.726918448209021,0.362896081347597
"204",387.533435240309,386.726014948148,0.999999958730768,387533.435240309,386726.014948148,14.3266838995147,0.741477239296407,0.391313437802213
"205",388.533435240309,386.726014948148,0.999999958730768,388533.435240309,386726.014948148,14.7188371000499,0.749560068724419,0.402024556866671
"206",389.533435240309,386.726014948148,0.725714255764615,389533.435240309,386726.014948148,8.45828889607216,0.748506928486976,0.231026393062137
"207",369.533435240309,385.726014948148,0.679365051328205,369533.435240309,385726.014948148,2.43370598753235,0.470603140781688,0.066473293000718
"208",370.533435240309,385.726014948148,0.999999958730768,370533.435240309,385726.014948148,5.72388101258097,0.467457482241511,0.156339846144001
"209",371.533435240309,385.726014948148,0.999999958730768,371533.435240309,385726.014948148,6.79840725629801,0.466424305817983,0.18568903548794
"210",372.533435240309,385.726014948148,0.999999958730768,372533.435240309,385726.014948148,7.42738379963675,0.468309855209964,0.202868654665492
"211",373.533435240309,385.726014948148,0.999999958730768,373533.435240309,385726.014948148,7.96069722146593,0.473391531512213,0.217435368776432
"212",374.533435240309,385.726014948148,0.999999958730768,374533.435240309,385726.014948148,8.34505606131666,0.481622807593188,0.227933595723196
"213",375.533435240309,385.726014948148,0.999999958730768,375533.435240309,385726.014948148,8.62190436849327,0.492733408942713,0.235495322050855
"214",376.533435240309,385.726014948148,0.999999958730768,376533.435240309,385726.014948148,8.84421919592258,0.506335452806767,0.241567542252399
"215",377.533435240309,385.726014948148,0.999999958730768,377533.435240309,385726.014948148,9.04097282131561,0.522001812061416,0.246941593783975
"216",378.533435240309,385.726014948148,0.999999958730768,378533.435240309,385726.014948148,9.22966108092623,0.539309086754587,0.252095351070659
"217",379.533435240309,385.726014948148,0.999999958730768,379533.435240309,385726.014948148,9.42317069835066,0.557851706514082,0.257380797038006
"218",380.533435240309,385.726014948148,0.999999958730768,380533.435240309,385726.014948148,9.63893998144901,0.577237438967876,0.263274234803056
"219",381.533435240309,385.726014948148,0.999999958730768,381533.435240309,385726.014948148,9.88593778375046,0.597072969463264,0.270020636121469
"220",382.533435240309,385.726014948148,0.999999958730768,382533.435240309,385726.014948148,10.1651492780756,0.61694456724396,0.277646909618156
